word,pos
မြတ်နိုးတနာ,နာမ်
မြတ်လေး,နာမ်
မြတ်သတ်,နာမ် [ ရှေး ]
မြိတ်စို့,နာမ်
မြိတ်ဆာ,နာမ်
မြိတ်ဆွဲ,နာမ်
မြိတ်လွတ်,နာမ်
မြန်,နာမဝိသေသန
မြန်ဆန်,ကြိယာ
မြန်မာ,နာမ်
မြန်မာပြန်,နာမ်
မြန်မာမှု,နာမ်
မြန်မြန်ထက်ထက်,ကြိယာဝိသေသန
မြန်လူ,နာမ် [ ရှေး ]
မြန်း,ကြိယာ
မြန်း,ပစ္စည်း
မြိန်,ကြိယာ
မြိန်ရေရှက်ရေ,ကြိယာဝိသေသန
မြိန်ရှက်,ကြိယာ
မြိန့်မြိန့်,ကြိယာဝိသေသန
မြုပ်,ကြိယာ
မြုံ,ကြိယာ
မြုံ,နာမ်
မြုံစိစိ,ကြိယာဝိသေသန
မြုံ့,ကြိယာ
မွ,နာမဝိသေသန
မွေတော်,နာမ်
မွေ့,ကြိယာ
မွေ့ရာ,နာမ်
မွေ့လျော်,ကြိယာ
မွေး,ကြိယာ
မွေးကင်းစ,နာမ်
မွေးကျွတ်နာ,နာမ်
မွေးချင်း,နာမ်
မွေးစာရင်း,နာမ်
မွေးစား,ကြိယာ
မွေးညင်း,နာမ်
မွေးတွင်း,နာမ်
မွေးနံ,နာမ်
မွေးဖွား,ကြိယာ
မွေးမြူ,ကြိယာ
မွေးရှင်တော်,နာမ်
မွေးလူနာ,နာမ်
မွေးသဖခင်,နာမ်
မွေးသမိခင်,နာမ်
မွေးသက္ကရာဇ်,နာမ်
မွဲ,နာမဝိသေသန
မွဲဆေးဖော်,ကြိယာ [ ဥပစာ ]
မွဲတေ,နာမဝိသေသန
မွဲပြာ,နာမ်
မွဲပြာကျ,ကြိယာ
မွတ်,နာမဝိသေသန
မွတ်,ကြိယာ
မွတ်သိပ်,ကြိယာ
မွန်,နာမ်
မွန်မြတ်,နာမဝိသေသန
မွန်ရည်,နာမဝိသေသန
မွန်း,ကြိယာ
မွန်းတီး,ကြိယာ [ ကဗျာ ]
မွန်းတည့်,ကြိယာ
မွန်းတည့်,နာမ်
မွန်းတိမ်း,ကြိယာ
မွန်းတိမ်း,နာမ်
မွန်းယိမ်း,ကြိယာ
မွန်းလတ်,နာမ်
မွန်းလွဲ,ကြိယာ
မွန်းလွဲ,နာမ်
မွမ်းချွန်,နာမ်
မွမ်းဖြင်,နာမဝိသေသန [ ရှေး ]
မွမ်းမံ,ကြိယာ
မွမ်းမွမ်းညိတ်,ကြိယာ [ ရှေး ]
မှ,ဝိဘတ်
မှ,ပစ္စည်း [ အပြော ]
မှ,သမ္ဗန္ဓ
မှာ ,ကြိယာ
မှာ ,ဝိဘတ်
မှာတမ်း,နာမ်
မှား,နာမဝိသေသန
မှား,ကြိယာ
မှားယွင်းမှု,နာမ်
မှီ,ကြိယာ
မှီခို,ကြိယာ
မှီငြမ်း,ကြိယာ
မှီတင်း,ကြိယာ
မှီဝဲ,ကြိယာ
မှီအုံး,နာမ်
မှီး,ကြိယာ
မှု,ကြိယာ
မှု,ပစ္စည်း
မှုခင်း,နာမ်
မှူး,ကြိယာ
မှူး,နာမ်
မှူးကြီးမတ်ရာ,နာမ်
မှူးမတ်,နာမ်
မှေး,ကြိယာ
မှေး,နာမဝိသေသန
မှေးမှိန်,နာမဝိသေသန
မှဲ့,နာမ်
မှဲ့စွန်း,ကြိယာ [ ဥပစာ ]
မှဲ့ရှင်,နာမ်
မှော်,နာမ်
မှော်,နာမ်
မှော်,နာမ်
မှော်ချဉ်,နာမ်
မှော်ရုံ,နာမ်
မှော်ရုံ,နာမ်
မှို,နာမ်
မှို,နာမ် [ ရှေး ]
မှိုကြွပ်,နာမ်
မှိုချိုးမျှစ်ချိုး,ကြိယာဝိသေသန [ ဥပစာ ]
မှိုချဉ်,နာမ်
မှိုချဉ်,နာမ်
မှိုချွန်,နာမ်
မှိုတက်,ကြိယာ
မှိုနားတို,နာမ်
မှိုပေါက်,ကြိယာ [ ဥပစာ ]
မှို့,နာမ်
မှက်,နာမ်
မှက္ခရု,နာမ်
မှောက်,ကြိယာ
မှောက်ခုံ,ကြိယာဝိသေသန
မှောက်တော်,နာမ် [ ရှေး ]
မှောက်မှား,ကြိယာ
မှင်,နာမ်
မှင်,နာမ်
မှင်စာ,နာမ်
မှင်ဆံ,နာမ်
မှင်တက်မိ,ကြိယာ
မှင်မောင်း,နာမ်
မှင်ရိုး,နာမ်
မှင်သေ,ကြိယာ
မှောင်,နာမဝိသေသန
မှောင်ကြီးမည်းကြီး,နာမ်
မှောင်ခို,ကြိယာ
မှောင်ချ,ကြိယာ [ ဥပစာ ]
မှောင့်,ကြိယာ
မှောင့်ရောင့်,ကြိယာ [ ရှေး ]
မှိုင်,ကြိယာ
မိုင်တွေချ,ကြိယာ
မှိုင်ပုံထုတ်,ကြိယာ
မှိုင်း,နာမ်
မှိုင်း,နာမဝိသေသန
မှိုင်းခံ,ကြိယာ
မှိုင်းတိုက်,ကြိယာ [ ဥပစာ ]
မှိုင်းမ,ကြိယာ
မှိုင်းမိ,ကြိယာ [ ဥပစာ ]
မှိုင်းလုံးကော်ဇော,နာမ်
မှည့်,နာမဝိသေသန
မှည့်,ကြိယာ
မှတ်,ကြိယာ
မှတ်ကျောက်,နာမ်
မှတ်ကျောက်တင်,ကြိယာ [ ဥပစာ ]
မှတ်ကျုံ,ကြိယာ
မှတ်ချက်,နာမ်
မှတ်စာ,နာမ်
မှတ်စု,နာမ်
မှတ်ဉာဏ်,နာမ်
မှတ်တိုက်,ကြိယာ
မှတ်တိုင်,နာမ် [ ဥပစာ ]
မှတ်တမ်း,နာမ်
မှတ်ပုံတင်,ကြိယာ
မှတ်ပုံတင်,နာမ်
မှတ်ပြင်,နာမ်
မှတ်မိ,ကြိယာ
မှတ်မီး,နာမ်
မှတ်မှတ်ရရ,ကြိယာဝိသေသန
မှတ်သား,ကြိယာ
မှိတ်,ကြိယာ
မှိတ်တုတ်မှိတ်တုတ်,ကြိယာဝိသေသန
မှုတ်,ကြိယာ [ အပြော ]
မှုတ်,နာမ်
မှုတ်,ပစ္စည်း
မှန်,နာမဝိသေသန
မှန်,ကြိယာ
မှန်,နာမ်
မှန်ကူ,နာမ်
မှန်ကင်း,နာမ် [ ဥပစာ ]
မှန်ကန်,နာမဝိသေသန
မှန်စာ,နာမ်
မှန်စာ,နာမ်
မှန်စီရွှေချ,နာမ်
မှန်တော့,နာမ်
မှန်တင်ခုံ,နာမ်
မှန်တိုင်,နာမ်
မှန်တုပ်,နာမ် [ ရှေး ]
မှန်တမ်း,ကြိယာဝိသေသန
မှန်ထုပ်,နာမ်
မှန်ပြောင်း,နာမ်
မှန်ဖြူ,နာမ်
မှန်ဘီလူး,နာမ်
မှန်လာ,နာမ်
မှန်လျှင်း,နာမ်
မှန်အိမ်,နာမ်
မှန်း,ကြိယာ
မှန်း,ပစ္စည်း
မှန်းခြေကိုက်,ကြိယာ
မှန်းဆင်မ,နာမ်
မှိန်,နာမဝိသေသန
မှိန်း,ကြိယာ
မှိန်း,နာမ်
မှိန်းဆင်,နာမ်
မှုန်,နာမဝိသေသန
မှုန်ကုပ်ကုပ်,ကြိယာဝိသေသန
မှုန်ဆန်,ကြိယာ [ ရှေး ]
မှုန်မှုန်မွှားမွှား,ကြိယာဝိသေသန
မှုန်မှုန်မွှားမွှား,နာမ်
မှုန်သိုးသိုး,ကြိယာဝိသေသန
မှုန့်,နာမဝိသေသန
မှုန်း,ကြိယာ
မြွေ,နာမ်
မြွေကျင်ကောင်,နာမ်
မြွေစိမ်းမြီးခြောက်,နာမ်
မြွေဆိုး,နာမ်
မြွေပတုံ့,နာမ်
မြွေပါ,နာမ်
မြွေပါးကင်းပါး,နာမ်
မြွေပူရာကင်းမှောင့်,ကြိယာ [ ဥပစာ ]
မြွေပုပ်မ,နာမ်
မြွေပြဒါး,နာမ်
မြွေပွေး,နာမ်
မြွေပွေးခါးပိုက်ပိုက်,ကြိယာ [ ဥပစာ ]
မြွေပွေးပိုးထိ,ကြိယာ [ ဥပစာ ]
မြွေမသေတုတ်မကျိုး,ကြိယာဝိသေသန
မြွေရိုး,နာမ်
မြွေလက်ပပ်,နာမ်
မြွေလိမ်မြွေကောက်,ကြိယာဝိသေသန
မြွေသံဖြတ်,နာမ်
မြွေသံရောင်,နာမ်
မြွေဟောက်,နာမ်
မြွေအန်,နာမ်
မြွက်,ကြိယာ
မြွက်ကြား,ကြိယာ
မြွက်ဟ,ကြိယာ
မျှ,ကြိယာ
မျှ,ပစ္စည်း
မျှတ,ကြိယာ
မျှား,ကြိယာ
မျှော,ကြိယာ [ ဥပစာ ]
မျှောစာ,နာမ်
မျှောပိုက်,နာမ်
မျှောဘူး,နာမ်
မျှော့,နာမ်
မျှော့ကုပ်,နာမ်
မျှော့ကြိုး,နာမ်
မျှော့ကြောင်း,နာမ်
မျှော့ရွေပေါ်,နာမ်
မျှော့လုံး,နာမ်
မျှော့ဝမ်း,နာမ်
မျှော့သွေးစမ်း,ကြိယာ [ ဥပစာ ]
မျှော်,ကြိယာ
မျှော်ကိုး,ကြိယာ
မျှော်ခေါ်,ကြိယာ
မျှော်စင်,နာမ်
မျှော်လင့်,ကြိယာ
မျှို့,နာမ်
မျှင်,ကြိယာ
မျှင်,နာမဝိသေသန
မျှင်,နာမ်
မျှင်ငါးပိ,နာမ်
မျှစ်,နာမ်
မျှစ်ချဉ်,နာမ်
မျှစ်ဆတ်,နာမ်
မျှဉ်း,ကြိယာ
မြှူ,ကြိယာ
မြှူမြှိုက်,ကြိယာ
မြှေး,ကြိယာ
မြှောက်,ကြိယာ [ သင်္ချာ ]
